sep=,

June 18. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 9:55,14.79,,,,,,,,,,166,279,342,
 9:55,14.80,,,,,,,,,,168,565,319,
 9:55,14.82,,,,,,,,,,162,141,-142,
 9:55,14.83,,,,,,,,,,163,198,253,
 9:55,14.84,,,,,,,,,,160,466,-342,
 9:55,14.85,,,,,,,,,,160,469,369,
 9:55,14.87,,,,,,,,,,166,658,72,
 9:55,14.88,,,,,,,,,,165,160,153,
 9:55,14.90,,,,,,,,,,162,399,385,
 9:55,14.91,,,,,,,,,,165,259,-315,
 9:55,14.92,,,,,,,,,,166,630,201,
 9:55,14.94,,,,,,,,,,159,619,-187,
 9:55,14.95,,,,,,,,,,168,294,351,
 9:55,14.97,,,,,,,,,,163,567,303,
 9:55,14.98,,,,,,,,,,165,147,-115,
 9:55,15.00,,,,,,,,,,165,648,-64,
 9:55,15.01,,,,,,,,,,162,444,-349,
 9:55,15.02,,,,,,,,,,169,495,370,
 9:55,15.03,,,,,,,,,,159,660,76,
 9:55,15.05,,,,,,,,,,163,159,151,
 9:55,15.06,,,,,,,,,,165,538,-292,
 9:55,15.08,,,,,,,,,,163,253,-316,
 9:55,15.09,,,,,,,,,,166,636,198,
 9:55,15.10,,,,,,,,,,174,613,-192,
 9:55,15.12,,,,,,,,,,171,297,357,
 9:55,15.13,,,,,,,,,,156,342,-358,
 9:55,15.15,,,,,,,,,,160,141,-112,
 9:55,15.16,,,,,,,,,,163,648,-73,
 9:55,15.17,,,,,,,,,,162,435,-346,
 9:55,15.19,,,,,,,,,,169,498,360,
 9:55,15.20,,,,,,,,,,163,658,63,
 9:55,15.21,,,,,,,,,,159,159,162,
 9:55,15.23,,,,,,,,,,163,540,-301,
 9:55,15.24,,,,,,,,,,157,250,-315,
 9:55,15.26,,,,,,,,,,166,631,187,
 9:55,15.27,,,,,,,,,,160,615,-204,
 9:55,15.28,,,,,,,,,,156,289,354,
 9:55,15.30,,,,,,,,,,160,348,-360,
 9:55,15.31,,,,,,,,,,160,129,-117,
 9:55,15.32,,,,,,,,,,159,654,-70,
 9:55,15.34,,,,,,,,,,162,450,-358,
 9:55,15.35,,,,,,,,,,160,505,366,
 9:55,15.37,,,,,,,,,,168,175,-229,
 9:55,15.38,,,,,,,,,,159,151,171,
 9:55,15.39,,,,,,,,,,163,534,-298,
 9:55,15.41,,,,,,,,,,165,243,-312,
 9:55,15.42,,,,,,,,,,169,639,195,
 9:55,15.44,,,,,,,,,,153,133,36,
 9:55,15.45,,,,,,,,,,165,297,360,
 9:55,15.46,,,,,,,,,,163,343,-355,
 9:55,15.48,,,,,,,,,,162,133,-105,
 9:55,15.49,,,,,,,,,,165,652,-87,
 9:55,15.50,,,,,,,,,,165,229,294,
 9:55,15.52,,,,,,,,,,159,511,352,
 9:55,15.53,,,,,,,,,,159,166,-208,
 9:55,15.55,,,,,,,,,,160,169,190,
 9:55,15.56,,,,,,,,,,166,514,-313,
 9:55,15.57,,,,,,,,,,160,414,379,
 9:55,15.59,,,,,,,,,,162,646,163,
 9:55,15.60,,,,,,,,,,163,127,55,
 9:55,15.62,,,,,,,,,,156,322,360,
 9:55,15.63,,,,,,,,,,160,315,-357,
 9:55,15.64,,,,,,,,,,156,589,-81,
 9:55,15.66,,,,,,,,,,162,639,-109,
 9:55,15.67,,,,,,,,,,162,231,307,
 9:55,15.68,,,,,,,,,,174,507,357,
 9:55,15.70,,,,,,,,,,163,172,-204,
 9:55,15.71,,,,,,,,,,165,166,190,
 9:55,15.73,,,,,,,,,,157,513,-316,
 9:55,15.74,,,,,,,,,,160,421,390,
 9:55,15.75,,,,,,,,,,159,640,157,
 9:55,15.76,,,,,,,,,,166,133,60,
 9:55,15.78,,,,,,,,,,166,316,366,
 9:55,15.80,,,,,,,,,,171,322,-349,
 9:55,15.81,,,,,,,,,,163,595,267,
 9:55,15.82,,,,,,,,,,166,646,-99,
 9:55,15.83,,,,,,,,,,166,232,295,
 9:55,15.85,,,,,,,,,,165,516,360,
 9:55,15.86,,,,,,,,,,159,168,-207,
 9:55,15.88,,,,,,,,,,159,660,37,
 9:55,15.89,,,,,,,,,,159,514,-306,
 9:55,15.91,,,,,,,,,,166,421,382,
 9:55,15.92,,,,,,,,,,166,642,166,
 9:55,15.93,,,,,,,,,,159,132,57,
 9:55,15.94,,,,,,,,,,160,591,-225,
 9:55,15.96,,,,,,,,,,165,313,-357,
 9:55,15.97,,,,,,,,,,163,591,276,
 9:55,15.99,,,,,,,,,,157,649,-105,
 9:55,16.00,,,,,,,,,,162,223,300,
 9:55,16.01,,,,,,,,,,157,421,-357,
 9:55,16.03,,,,,,,,,,160,168,-213,
 9:55,16.04,,,,,,,,,,160,660,31,
 9:55,16.06,,,,,,,,,,163,520,-319,
 9:55,16.07,,,,,,,,,,169,414,381,
 9:55,16.08,,,,,,,,,,165,634,165,
 9:55,16.10,,,,,,,,,,166,129,63,
 9:55,16.11,,,,,,,,,,166,598,-228,
 9:55,16.12,,,,,,,,,,160,310,-352,
 9:55,16.14,,,,,,,,,,166,603,264,
 9:55,16.15,,,,,,,,,,166,637,-127,
 9:55,16.17,,,,,,,,,,168,241,300,
 9:55,16.18,,,,,,,,,,157,408,-358,
 9:55,16.19,,,,,,,,,,163,160,-186,
 9:55,16.21,,,,,,,,,,166,660,6,
 9:55,16.22,,,,,,,,,,166,513,-321,
 9:55,16.24,,,,,,,,,,157,421,385,
 9:55,16.25,,,,,,,,,,153,223,-294,
 9:55,16.26,,,,,,,,,,160,136,67,
 9:55,16.28,,,,,,,,,,171,583,-238,
 9:55,16.29,,,,,,,,,,166,312,-352,
 9:55,16.30,,,,,,,,,,162,603,264,
 9:55,16.32,,,,,,,,,,162,133,-69,
 9:55,16.33,,,,,,,,,,174,241,300,
 9:55,16.35,,,,,,,,,,168,409,-363,
 9:55,16.36,,,,,,,,,,163,165,-193,
 9:55,16.37,,,,,,,,,,163,669,24,
 9:55,16.39,,,,,,,,,,162,165,195,
