sep=,,,,
,,,,
June 8. 2018,,,,
Sensor Datalog,,,,
Time,Time,Mag Field(XYZ),,
 8:11,20.58,-381,384,252
 8:11,20.6,-450,-195,363
 8:11,20.61,-552,-97,301
 8:11,20.62,-208,228,352
 8:11,20.64,-400,-150,370
 8:11,20.65,-238,534,271
 8:11,20.66,-555,-160,316
 8:11,20.68,-474,213,255
 8:11,20.69,-354,-96,373
 8:11,20.71,-537,-208,334
 8:11,20.72,-178,399,327
 8:11,20.73,-517,115,264
 8:11,20.75,-313,486,252
 8:11,20.76,-505,-222,342
 8:11,20.77,-540,34,282
 8:11,20.79,-274,73,376
 8:11,20.8,-364,435,241
 8:11,20.82,-184,507,283
 8:11,20.83,-549,-58,298
 8:11,20.84,-229,172,354
 8:11,20.85,-438,-195,372
 8:11,20.87,-208,535,283
 8:11,20.89,-198,244,346
 8:11,20.9,-439,300,246
 8:11,20.91,-400,-147,379
 8:11,20.92,-544,-162,319
 8:11,20.94,-190,327,340
 8:11,20.95,-349,-81,382
 8:11,20.97,-274,523,258
 8:11,20.98,-531,-205,340
 8:11,21,-505,103,268
 8:11,21.01,-303,-4,376
 8:11,21.02,-510,-223,354
 8:11,21.03,-177,469,315
 8:11,21.05,-544,18,273
 8:11,21.06,-361,421,246
 8:11,21.08,-469,-213,361
 8:11,21.09,-564,-69,294
 8:11,21.1,-225,183,363
 8:11,21.12,-420,351,246
 8:11,21.13,-211,534,276
 8:11,21.14,-550,-139,306
 8:11,21.16,-457,258,256
 8:11,21.17,-379,-124,376
 8:11,21.19,-240,537,262
 8:11,21.2,-177,352,328
 8:11,21.21,-504,163,261
 8:11,21.23,-291,513,256
 8:11,21.24,-514,-214,346
 8:11,21.26,-177,433,310
 8:11,21.27,-288,25,373
 8:11,21.28,-333,445,250
 8:11,21.3,-490,-222,360
 8:11,21.31,-544,-24,283
 8:11,21.32,-240,129,372
 8:11,21.34,-445,-196,366
 8:11,21.35,-202,526,279
 8:11,21.37,-559,-94,300
 8:11,21.38,-432,307,246
 8:11,21.39,-411,-151,370
 8:11,21.41,-550,-162,325
 8:11,21.42,-183,316,345
 8:11,21.43,-478,210,259
 8:11,21.45,-274,528,258
 8:11,21.46,-535,-201,333
 8:11,21.48,-511,106,268
 8:11,21.49,-316,-39,370
 8:11,21.5,-298,498,249
 8:11,21.52,-174,445,310
 8:11,21.53,-537,43,273
 8:11,21.55,-346,445,238
 8:11,21.56,-469,-211,357
 8:11,21.57,-184,501,292
 8:11,21.58,-235,151,372
 8:11,21.6,-405,372,246
 8:11,21.61,-195,528,282
 8:11,21.63,-553,-112,307
 8:11,21.64,-193,252,357
 8:11,21.66,-393,-145,376
 8:11,21.67,-240,544,267
 8:11,21.68,-546,-169,315
 8:11,21.69,-493,199,252
 8:11,21.71,-339,-87,375
 8:11,21.72,-534,-217,339
 8:11,21.74,-177,409,319
 8:11,21.75,-523,93,268
 8:11,21.76,-322,483,243
 8:11,21.78,-496,-229,343
 8:11,21.79,-541,-1,277
 8:11,21.8,-256,97,369
 8:11,21.82,-366,412,250
 8:11,21.83,-201,517,285
 8:11,21.85,-549,-81,295
 8:11,21.86,-414,337,244
 8:11,21.87,-417,-175,364
 8:11,21.89,-214,546,279
 8:11,21.9,-187,288,346
 8:11,21.92,-469,232,253
 8:11,21.93,-250,534,264
 8:11,21.94,-537,-193,327
 8:11,21.96,-180,369,336
 8:11,21.97,-331,-34,376
 8:11,21.98,-295,495,259
 8:11,22,-183,444,309
 8:11,22.01,-528,51,274
 8:11,22.03,-283,45,366
 8:11,22.04,-489,-213,357
 8:11,22.05,-183,495,297
 8:11,22.07,-556,-24,286
 8:11,22.08,-391,376,249
 8:11,22.09,-445,-196,367
 8:11,22.11,-553,-106,295
 8:11,22.12,-213,205,363
 8:11,22.14,-424,324,247
 8:11,22.15,-225,543,277
 8:11,22.16,-555,-150,318
 8:11,22.17,-471,238,249
 8:11,22.19,-363,-111,378
 8:11,22.2,-252,525,253
 8:11,22.22,-177,384,330
 8:11,22.23,-513,138,261
 8:11,22.25,-309,498,252
 8:11,22.26,-520,-208,346
 8:11,22.27,-172,448,316
 8:11,22.29,-273,55,369
 8:11,22.3,-351,447,247
 8:11,22.32,-186,508,304
 8:11,22.33,-558,-37,292
 8:11,22.34,-228,156,360
 8:11,22.35,-442,-196,369
 8:11,22.37,-196,532,286
 8:11,22.38,-205,246,345
 8:11,22.4,-441,280,261
 8:11,22.41,-397,-142,379
 8:11,22.42,-541,-169,322
 8:11,22.44,-189,327,340
 8:11,22.45,-489,198,375
 8:11,22.46,-280,520,259
 8:11,22.48,-520,-202,340
 8:11,22.49,-513,99,268
 8:11,22.51,-309,7,373
 8:11,22.52,-319,477,249
 8:11,22.53,-169,471,304
 8:11,22.55,-544,21,286
 8:11,22.56,-369,421,247
 8:11,22.57,-462,-211,364
