sep=,,,,
,,,,
June 8. 2018,,,,
Sensor Datalog,,,,
Time,Time,Mag Field(XYZ),,
 8:11,49.46,-213,-114,375
 8:11,49.47,-406,418,346
 8:11,49.49,-262,313,358
 8:11,49.5,-460,49,358
 8:11,49.51,-201,-49,385
 8:11,49.53,-307,-249,376
 8:11,49.54,-297,370,361
 8:11,49.55,-450,30,379
 8:11,49.57,-442,327,354
 8:11,49.58,-277,-231,378
 8:11,49.6,-417,-93,370
 8:11,49.61,-214,108,375
 8:11,49.62,-465,259,358
 8:11,49.64,-351,433,352
 8:11,49.65,-390,-162,369
 8:11,49.66,-471,183,355
 8:11,49.68,-226,-165,381
 8:11,49.69,-393,421,357
 8:11,49.71,-246,258,367
 8:11,49.72,-469,112,351
 8:11,49.73,-417,417,355
 8:11,49.75,-321,-222,373
 8:11,49.76,-265,334,354
 8:11,49.78,-193,-34,375
 8:11,49.79,-439,373,357
 8:11,49.8,-306,382,352
 8:11,49.82,-433,-48,360
 8:11,49.83,-201,46,369
 8:11,49.84,-258,-231,378
 8:11,49.86,-334,414,354
 8:11,49.87,-204,124,372
 8:11,49.89,-459,249,342
 8:11,49.9,-244,-199,379
 8:11,49.91,-373,-171,364
 8:11,49.92,-228,207,370
 8:11,49.94,-214,-148,375
 8:11,49.95,-378,429,354
 8:11,49.97,-360,-207,366
 8:11,49.98,-471,117,358
 8:11,50,-214,-106,369
 8:11,50.01,-409,409,348
 8:11,50.02,-265,322,364
 8:11,50.03,-454,36,370
 8:11,50.05,-433,370,354
 8:11,50.07,-300,-243,373
 8:11,50.08,-304,373,352
 8:11,50.09,-199,42,375
 8:11,50.1,-456,316,343
 8:11,50.12,-328,414,360
 8:11,50.13,-417,-111,366
 8:11,50.15,-202,130,376
 8:11,50.16,-231,-202,382
 8:11,50.17,-360,420,351
 8:11,50.19,-229,201,376
 8:11,50.2,-465,172,354
 8:11,50.21,-229,-150,373
 8:11,50.23,-352,-208,376
 8:11,50.24,-241,268,364
 8:11,50.26,-211,-88,382
 8:11,50.27,-412,409,360
 8:11,50.28,-319,-237,378
 8:11,50.3,-453,19,363
 8:11,50.31,-205,-28,379
 8:11,50.32,-283,-235,376
 8:11,50.34,-306,376,355
 8:11,50.35,-430,-60,364
 8:11,50.37,-454,307,352
 8:11,50.38,-259,-223,373
 8:11,50.39,-408,-126,375
 8:11,50.41,-214,142,378
 8:11,50.42,-462,241,351
 8:11,50.44,-370,438,360
 8:11,50.45,-382,-175,369
 8:11,50.46,-234,216,351
 8:11,50.48,-211,-136,373
 8:11,50.49,-400,420,348
 8:11,50.5,-258,282,363
 8:11,50.52,-460,76,352
 8:11,50.53,-210,-73,372
 8:11,50.55,-315,-237,373
 8:11,50.56,-279,349,361
 8:11,50.57,-198,-4,376
 8:11,50.58,-432,369,345
 8:11,50.6,-291,-229,375
 8:11,50.61,-430,-49,364
 8:11,50.63,-199,60,369
 8:11,50.64,-268,-228,373
 8:11,50.66,-333,418,355
 8:11,50.67,-405,-118,369
 8:11,50.68,-469,247,354
 8:11,50.7,-241,-193,376
 8:11,50.71,-382,-174,370
 8:11,50.73,-231,226,366
 8:11,50.74,-460,166,357
 8:11,50.75,-399,420,352
 8:11,50.76,-348,-211,366
 8:11,50.78,-457,87,355
 8:11,50.79,-201,-78,375
 8:11,50.81,-426,402,351
 8:11,50.82,-273,342,358
 8:11,50.83,-456,6,357
 8:11,50.85,-441,357,346
 8:11,50.86,-280,-243,372
 8:11,50.87,-310,387,358
 8:11,50.89,-202,81,372
 8:11,50.9,-453,298,349
 8:11,50.92,-252,-219,351
 8:11,50.93,-408,-129,357
 8:11,50.94,-219,157,367
 8:11,50.96,-234,-174,373
 8:11,50.97,-373,433,348
 8:11,50.98,-370,-184,367
 8:11,51,-456,150,354
 8:11,51.01,-219,-132,375
 8:11,51.03,-343,-222,373
 8:11,51.04,-262,292,358
 8:11,51.05,-465,78,355
 8:11,51.07,-427,388,346
 8:11,51.08,-307,-238,375
 8:11,51.1,-439,-1,348
 8:11,51.11,-202,9,369
 8:11,51.12,-453,349,346
 8:11,51.14,-318,399,360
 8:11,51.15,-418,-72,367
 8:11,51.16,-462,279,352
 8:11,51.18,-258,-211,373
 8:11,51.19,-348,426,352
 8:11,51.21,-225,165,370
 8:11,51.22,-466,228,351
 8:11,51.23,-369,426,351
 8:11,51.25,-372,-183,367
 8:11,51.26,-228,219,367
 8:11,51.27,-219,-139,372
 8:11,51.29,-403,415,348
 8:11,51.3,-247,300,367
 8:11,51.32,-460,75,358
 8:11,51.33,-202,-58,375
 8:11,51.34,-315,-237,367
 8:11,51.36,-283,348,364
 8:11,51.37,-442,1,364
 8:11,51.39,-441,343,351
 8:11,51.4,-282,-246,376
 8:11,51.41,-430,-75,363
 8:11,51.42,-207,79,373
 8:11,51.44,-468,285,351
 8:11,51.45,-345,429,351
 8:11,51.47,-405,-142,363
 8:11,51.48,-471,219,351
 8:11,51.5,-222,-184,379
 8:11,51.51,-378,438,348
 8:11,51.52,-231,234,364
 8:11,51.53,-468,135,357
 8:11,51.55,-402,424,352
 8:11,51.56,-336,-222,370
 8:11,51.58,-261,301,367
 8:11,51.59,-210,-57,372
 8:11,51.6,-429,384,354
 8:11,51.62,-288,364,363
 8:11,51.63,-442,-9,369
 8:11,51.64,-202,16,375
 8:11,51.66,-273,-237,382
 8:11,51.67,-312,400,364
 8:11,51.69,-202,97,370
 8:11,51.7,-465,282,355
 8:11,51.71,-250,-210,376
 8:11,51.73,-391,-145,358
 8:11,51.74,-214,178,373
 8:11,51.76,-225,-163,372
 8:11,51.77,-385,438,355
 8:11,51.78,-361,-199,373
 8:11,51.8,-465,136,354
 8:11,51.81,-213,-117,382
 8:11,51.82,-403,411,351
 8:11,51.84,-256,312,358
 8:11,51.85,-468,78,358
 8:11,51.87,-421,388,354
 8:11,51.88,-316,-232,370
 8:11,51.89,-283,351,367
 8:11,51.91,-193,1,378
 8:11,51.92,-445,349,348
 8:11,51.93,-316,394,361
 8:11,51.95,-421,-79,360
 8:11,51.96,-202,75,378
 8:11,51.98,-256,-217,375
 8:11,51.99,-349,427,348
 8:11,52,-214,157,369
 8:11,52.02,-468,226,358
 8:11,52.03,-231,-181,375
 8:11,52.05,-369,-186,366
 8:11,52.06,-229,238,361
 8:11,52.07,-217,-126,382
 8:11,52.08,-402,421,349
 8:11,52.1,-337,-220,376
 8:11,52.11,-460,64,358
 8:11,52.13,-201,-51,376
 8:11,52.14,-423,-246,361
 8:11,52.16,-282,361,363
 8:11,52.17,-442,-18,372
 8:11,52.18,-442,339,352
 8:11,52.19,-270,-237,372
 8:11,52.21,-318,405,357
