sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:11,51.33,,,,,,,,,,234,280,402,
 8:11,51.34,,,,,,,,,,210,189,181,
 8:11,51.35,,,,,,,,,,210,505,97,
 8:11,51.37,,,,,,,,,,181,312,-220,
 8:11,51.38,,,,,,,,,,175,498,-316,
 8:11,51.40,,,,,,,,,,214,187,271,
 8:11,51.41,,,,,,,,,,205,538,-129,
 8:11,51.42,,,,,,,,,,225,381,348,
 8:11,51.44,,,,,,,,,,183,460,-343,
 8:11,51.45,,,,,,,,,,192,547,-115,
 8:11,51.46,,,,,,,,,,201,229,-28,
 8:11,51.48,,,,,,,,,,222,426,285,
 8:11,51.49,,,,,,,,,,237,237,390,
 8:11,51.51,,,,,,,,,,192,537,-195,
 8:11,51.52,,,,,,,,,,220,468,207,
 8:11,51.53,,,,,,,,,,187,361,-274,
 8:11,51.55,,,,,,,,,,229,283,406,
 8:11,51.56,,,,,,,,,,205,187,174,
 8:11,51.57,,,,,,,,,,211,510,91,
 8:11,51.59,,,,,,,,,,226,322,393,
 8:11,51.60,,,,,,,,,,175,501,-322,
 8:11,51.62,,,,,,,,,,214,190,273,
 8:11,51.63,,,,,,,,,,187,264,-135,
 8:11,51.64,,,,,,,,,,225,367,355,
 8:11,51.66,,,,,,,,,,223,198,327,
 8:11,51.67,,,,,,,,,,202,546,-99,
 8:11,51.69,,,,,,,,,,193,228,-42,
 8:11,51.70,,,,,,,,,,183,412,-328,
 8:11,51.71,,,,,,,,,,219,231,381,
 8:11,51.73,,,,,,,,,,195,198,60,
 8:11,51.74,,,,,,,,,,225,466,205,
 8:11,51.75,,,,,,,,,,180,372,-298,
 8:11,51.77,,,,,,,,,,190,523,-259,
 8:11,51.78,,,,,,,,,,216,192,160,
 8:11,51.80,,,,,,,,,,183,313,-225,
 8:11,51.81,,,,,,,,,,228,319,394,
 8:11,51.82,,,,,,,,,,177,504,-306,
 8:11,51.83,,,,,,,,,,205,529,6,
 8:11,51.85,,,,,,,,,,193,270,-141,
 8:11,51.86,,,,,,,,,,184,466,-340,
 8:11,51.88,,,,,,,,,,226,202,331,
 8:11,51.89,,,,,,,,,,199,552,-91,
 8:11,51.91,,,,,,,,,,217,420,289,
 8:11,51.92,,,,,,,,,,175,408,-333,
 8:11,51.93,,,,,,,,,,196,544,-192,
 8:11,51.95,,,,,,,,,,205,199,60,
 8:11,51.96,,,,,,,,,,208,472,205,
 8:11,51.98,,,,,,,,,,223,274,402,
 8:11,51.99,,,,,,,,,,187,537,-264,
 8:11,52.00,,,,,,,,,,205,504,112,
 8:11,52.01,,,,,,,,,,178,310,-228,
 8:11,52.03,,,,,,,,,,229,324,396,
 8:11,52.04,,,,,,,,,,210,193,258,
 8:11,52.06,,,,,,,,,,207,532,6,
 8:11,52.07,,,,,,,,,,225,375,360,
 8:11,52.08,,,,,,,,,,178,460,-333,
 8:11,52.10,,,,,,,,,,219,208,331,
 8:11,52.11,,,,,,,,,,192,229,-43,
 8:11,52.12,,,,,,,,,,217,420,289,
 8:11,52.14,,,,,,,,,,223,235,384,
 8:11,52.15,,,,,,,,,,187,538,-196,
 8:11,52.17,,,,,,,,,,211,204,63,
 8:11,52.18,,,,,,,,,,181,364,-280,
 8:11,52.19,,,,,,,,,,226,271,403,
 8:11,52.21,,,,,,,,,,210,193,172,
 8:11,52.22,,,,,,,,,,205,505,105,
 8:11,52.24,,,,,,,,,,183,309,-217,
 8:11,52.25,,,,,,,,,,175,507,-318,
 8:11,52.26,,,,,,,,,,210,187,262,
 8:11,52.28,,,,,,,,,,184,258,-132,
 8:11,52.29,,,,,,,,,,231,367,372,
 8:11,52.30,,,,,,,,,,180,465,-325,
 8:11,52.32,,,,,,,,,,199,544,-85,
 8:11,52.33,,,,,,,,,,196,225,-55,
 8:11,52.35,,,,,,,,,,181,427,-324,
 8:11,52.36,,,,,,,,,,223,219,384,
 8:11,52.37,,,,,,,,,,199,544,-178,
 8:11,52.39,,,,,,,,,,219,463,220,
 8:11,52.40,,,,,,,,,,178,372,-294,
 8:11,52.41,,,,,,,,,,225,262,405,
 8:11,52.43,,,,,,,,,,207,189,153,
 8:11,52.44,,,,,,,,,,219,502,126,
 8:11,52.46,,,,,,,,,,225,309,403,
 8:11,52.47,,,,,,,,,,184,507,-301,
 8:11,52.48,,,,,,,,,,216,190,247,
 8:11,52.50,,,,,,,,,,198,276,-153,
 8:11,52.51,,,,,,,,,,235,369,367,
 8:11,52.53,,,,,,,,,,225,198,325,
 8:11,52.54,,,,,,,,,,204,543,-87,
 8:11,52.55,,,,,,,,,,195,231,-42,
