sep=,

June 14. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:11,50.43,,,,,,,,,,340,499,273,
 8:11,50.44,,,,,,,,,,328,390,-282,
 8:11,50.46,,,,,,,,,,336,342,112,
 8:11,50.47,,,,,,,,,,334,256,-202,
 8:11,50.49,,,,,,,,,,339,525,252,
 8:11,50.50,,,,,,,,,,336,375,171,
 8:11,50.51,,,,,,,,,,331,507,-70,
 8:11,50.53,,,,,,,,,,334,258,-141,
 8:11,50.54,,,,,,,,,,333,318,-322,
 8:11,50.55,,,,,,,,,,334,397,210,
 8:11,50.57,,,,,,,,,,340,261,-93,
 8:11,50.58,,,,,,,,,,339,547,177,
 8:11,50.60,,,,,,,,,,334,289,-322,
 8:11,50.61,,,,,,,,,,327,453,-189,
 8:11,50.62,,,,,,,,,,336,282,-25,
 8:11,50.64,,,,,,,,,,333,274,-291,
 8:11,50.65,,,,,,,,,,342,472,258,
 8:11,50.66,,,,,,,,,,330,417,-253,
 8:11,50.68,,,,,,,,,,336,544,55,
 8:11,50.69,,,,,,,,,,334,267,-258,
 8:11,50.71,,,,,,,,,,331,385,-294,
 8:11,50.72,,,,,,,,,,339,343,114,
 8:11,50.73,,,,,,,,,,334,529,-15,
 8:11,50.75,,,,,,,,,,337,526,246,
 8:11,50.76,,,,,,,,,,337,352,-321,
 8:11,50.78,,,,,,,,,,340,378,180,
 8:11,50.79,,,,,,,,,,340,253,-135,
 8:11,50.80,,,,,,,,,,330,540,217,
 8:11,50.82,,,,,,,,,,340,415,229,
 8:11,50.83,,,,,,,,,,334,480,-154,
 8:11,50.84,,,,,,,,,,340,270,-67,
 8:11,50.86,,,,,,,,,,330,288,-301,
 8:11,50.87,,,,,,,,,,342,456,258,
 8:11,50.89,,,,,,,,,,343,294,9,
 8:11,50.90,,,,,,,,,,340,550,103,
